ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_urinario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
32639,07/08/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,24M,1,PANAMA,24 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
34949,23/08/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,25M,1,PANAMA,25 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
35984,30/08/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$3,182.00",1,D004,26M,2,PANAMA,26 Y MEDIO,1591.00,1591.00,3182.00,421.00,842.00,2340.00, D ,DAMA
36124,01/09/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,21N,1,PANAMA,21 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
37293,12/09/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
37958,17/09/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
38036,17/09/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,22N,1,PANAMA,22 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
38146,18/09/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$3,050.00",2,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
38374,19/09/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,25N,1,PANAMA,25 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
38649,21/09/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,21M,1,PANAMA,21 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
39618,01/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
40611,10/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$4,260.00",2,D004,19N,1,PANAMA,19 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
40823,12/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,26N,1,PANAMA,26 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
41588,20/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,25M,1,PANAMA,25 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
42100,26/10/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,19M,1,PANAMA,19 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
42591,31/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,591.00",1,D004,18N,1,PANAMA,18 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
43375,07/11/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,22N,1,PANAMA,22 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
44486,17/11/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,22M,1,PANAMA,22 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
44623,18/11/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$3,182.00",1,D004,25N,2,PANAMA,25 NORMAL,1591.00,1591.00,3182.00,421.00,842.00,2340.00, D ,DAMA
44908,20/11/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,19M,1,PANAMA,19 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
45413,26/11/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,26M,1,PANAMA,26 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
45447,26/11/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,25M,1,PANAMA,25 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
46114,01/12/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,24N,1,PANAMA,24 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
46853,07/12/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$3,098.00",2,D004,21N,1,PANAMA,21 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
46991,08/12/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
47263,10/12/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$2,639.00",2,D004,18N,1,PANAMA,18 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
47288,10/12/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,22M,1,PANAMA,22 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
47724,13/12/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$6,364.00",1,D004,20M,4,PANAMA,20 Y MEDIO,1591.00,1591.00,6364.00,421.00,1684.00,4680.00, D ,DAMA
48825,20/12/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
48846,21/12/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,24M,1,PANAMA,24 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
49105,23/12/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,18N,1,PANAMA,18 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
49891,30/12/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,25N,1,PANAMA,25 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
51001,09/01/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23M,1,PANAMA,23 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
51702,15/01/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,24M,1,PANAMA,24 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
52002,19/01/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,27N,1,PANAMA,27 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
52168,20/01/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
52390,22/01/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
52425,22/01/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,27M,1,PANAMA,27 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
52473,23/01/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,19M,1,PANAMA,19 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
52647,24/01/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,25N,1,PANAMA,25 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
53429,29/01/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
53778,01/02/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,19N,1,PANAMA,19 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
54075,04/02/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,20M,1,PANAMA,20 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
54373,05/02/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,20M,1,PANAMA,20 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
54423,06/02/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,22N,1,PANAMA,22 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
54630,08/02/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23M,1,PANAMA,23 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
54876,10/02/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,21M,1,PANAMA,21 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
55669,17/02/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
56788,26/02/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,19N,1,PANAMA,19 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
57439,03/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$2,655.00",1,D004,27M,1,PANAMA,27 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
58030,08/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$6,364.00",1,D004,25N,4,PANAMA,25 NORMAL,1591.00,1591.00,6364.00,421.00,1684.00,4680.00, D ,DAMA
58157,08/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,24M,1,PANAMA,24 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
58383,09/03/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,18N,1,PANAMA,18 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
59048,15/03/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$6,364.00",1,D004,24N,4,PANAMA,24 NORMAL,1591.00,1591.00,6364.00,421.00,1684.00,4680.00, D ,DAMA
59350,18/03/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,19M,1,PANAMA,19 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
59388,19/03/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,21N,1,PANAMA,21 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
59514,19/03/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,26N,1,PANAMA,26 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
60433,29/03/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,27M,1,PANAMA,27 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
60618,31/03/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,591.00",1,D004,26M,1,PANAMA,26 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
61057,03/04/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
61379,06/04/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,18M,1,PANAMA,18 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
61757,09/04/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,591.00",1,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
62350,15/04/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,21M,1,PANAMA,21 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
62722,17/04/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,27N,1,PANAMA,27 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
62861,18/04/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,25M,1,PANAMA,25 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
63688,23/04/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,21N,1,PANAMA,21 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
63884,25/04/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,21M,1,PANAMA,21 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
64027,26/04/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$3,182.00",1,D004,21N,2,PANAMA,21 NORMAL,1591.00,1591.00,3182.00,421.00,842.00,2340.00, D ,DAMA
64576,02/05/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,25M,1,PANAMA,25 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
65016,06/05/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$6,364.00",1,D004,21N,4,PANAMA,21 NORMAL,1591.00,1591.00,6364.00,421.00,1684.00,4680.00, D ,DAMA
65614,12/05/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,591.00",1,D004,25N,1,PANAMA,25 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
67300,27/05/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,25M,1,PANAMA,25 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
69421,14/06/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,24M,1,PANAMA,24 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
70165,21/06/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,21M,1,PANAMA,21 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
70749,26/06/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
70781,26/06/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,25N,1,PANAMA,25 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
71298,01/07/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,22M,1,PANAMA,22 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
71460,03/07/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,21N,1,PANAMA,21 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
71559,03/07/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,20M,1,PANAMA,20 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
71973,07/07/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
72140,08/07/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$6,364.00",1,D004,19N,4,PANAMA,19 NORMAL,1591.00,1591.00,6364.00,421.00,1684.00,4680.00, D ,DAMA
72384,10/07/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,27M,1,PANAMA,27 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
73251,15/07/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23M,1,PANAMA,23 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
73288,16/07/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,20N,1,PANAMA,20 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
73314,16/07/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,27N,1,PANAMA,27 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
73547,18/07/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,23M,1,PANAMA,23 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
73549,18/07/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,23M,1,PANAMA,23 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
73668,19/07/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,18M,1,PANAMA,18 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
73994,21/07/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,26M,1,PANAMA,26 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
74944,28/07/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,18N,1,PANAMA,18 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
75301,31/07/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
75546,02/08/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,18N,1,PANAMA,18 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
75747,04/08/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
76128,08/08/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,19N,1,PANAMA,19 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
77658,20/08/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,24N,1,PANAMA,24 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
79776,06/09/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,"$1,591.00",1,D004,23M,1,PANAMA,23 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
79974,07/09/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$6,364.00",1,D004,22N,4,PANAMA,22 NORMAL,1591.00,1591.00,6364.00,421.00,1684.00,4680.00, D ,DAMA
80004,08/09/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$1,591.00",1,D004,26N,1,PANAMA,26 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
80795,16/09/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,19M,1,PANAMA,19 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
81059,18/09/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,"$4,773.00",1,D004,28N,3,PANAMA,28 NORMAL,1591.00,1591.00,4773.00,421.00,1263.00,3510.00, D ,DAMA
81097,19/09/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,27M,1,PANAMA,27 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
81359,21/09/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$1,591.00",1,D004,25N,1,PANAMA,25 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
81642,23/09/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,"$3,182.00",1,D004,24N,2,PANAMA,24 NORMAL,1591.00,1591.00,3182.00,421.00,842.00,2340.00, D ,DAMA
81681,24/09/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,"$1,591.00",1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
